,index,Aboard,Fatalities,Ground
4280,4280,4.0,3.0,0.0
4281,4281,39.0,5.0,0.0
4282,4282,12.0,6.0,0.0
4283,4283,28.0,28.0,0.0
4284,4284,27.0,1.0,0.0
4285,4285,9.0,8.0,0.0
4286,4286,20.0,8.0,0.0
4287,4287,2.0,2.0,0.0
4288,4288,10.0,10.0,0.0
4289,4289,66.0,66.0,0.0
4290,4290,21.0,21.0,0.0
4291,4291,22.0,22.0,0.0
4292,4292,19.0,7.0,0.0
4293,4293,23.0,23.0,0.0
4294,4294,68.0,68.0,0.0
4295,4295,14.0,14.0,0.0
4296,4296,4.0,4.0,0.0
4297,4297,30.0,6.0,0.0
4298,4298,1.0,1.0,0.0
4299,4299,7.0,7.0,0.0
4300,4300,142.0,2.0,0.0
4301,4301,22.0,22.0,0.0
4302,4302,293.0,1.0,0.0
4303,4303,5.0,5.0,0.0
4304,4304,20.0,15.0,0.0
4305,4305,9.0,7.0,0.0
4306,4306,28.0,28.0,0.0
4307,4307,5.0,5.0,0.0
4308,4308,239.0,3.0,0.0
4309,4309,76.0,57.0,0.0
4310,4310,12.0,12.0,0.0
4311,4311,14.0,14.0,0.0
4312,4312,52.0,51.0,0.0
4313,4313,1.0,1.0,0.0
4314,4314,5.0,5.0,0.0
4315,4315,1.0,1.0,0.0
4316,4316,4.0,3.0,0.0
4317,4317,4.0,2.0,0.0
4318,4318,24.0,2.0,0.0
4319,4319,19.0,3.0,0.0
4320,4320,10.0,10.0,0.0
4321,4321,4.0,4.0,0.0
4322,4322,10.0,8.0,0.0
4323,4323,3.0,3.0,0.0
4324,4324,10.0,9.0,0.0
4325,4325,1.0,1.0,0.0
4326,4326,6.0,6.0,0.0
4327,4327,60.0,60.0,0.0
4328,4328,8.0,8.0,0.0
4329,4329,9.0,1.0,0.0
4330,4330,3.0,3.0,0.0
4331,4331,52.0,52.0,0.0
4332,4332,8.0,8.0,0.0
4333,4333,7.0,7.0,0.0
4334,4334,9.0,9.0,0.0
4335,4335,6.0,6.0,0.0
4336,4336,12.0,12.0,0.0
4337,4337,11.0,2.0,0.0
4338,4338,10.0,6.0,0.0
4339,4339,62.0,0.0,0.0
4340,4340,21.0,5.0,0.0
4341,4341,12.0,12.0,0.0
4342,4342,14.0,13.0,0.0
4343,4343,48.0,48.0,0.0
4344,4344,80.0,16.0,0.0
4345,4345,2.0,2.0,0.0
4346,4346,4.0,4.0,0.0
4347,4347,3.0,3.0,0.0
4348,4348,6.0,6.0,0.0
4349,4349,15.0,15.0,0.0
4350,4350,18.0,1.0,0.0
4351,4351,34.0,34.0,0.0
4352,4352,2.0,2.0,0.0
4353,4353,3.0,3.0,0.0
4354,4354,65.0,65.0,0.0
4355,4355,10.0,10.0,0.0
4356,4356,10.0,10.0,0.0
4357,4357,29.0,10.0,0.0
4358,4358,1.0,1.0,0.0
4359,4359,7.0,7.0,0.0
4360,4360,8.0,8.0,0.0
4361,4361,22.0,21.0,0.0
4362,4362,51.0,3.0,0.0
4363,4363,81.0,81.0,0.0
4364,4364,9.0,5.0,0.0
4365,4365,53.0,34.0,0.0
4366,4366,3.0,2.0,0.0
4367,4367,43.0,42.0,0.0
4368,4368,24.0,24.0,0.0
4369,4369,15.0,15.0,0.0
4370,4370,10.0,8.0,0.0
4371,4371,14.0,1.0,0.0
4372,4372,15.0,15.0,0.0
4373,4373,3.0,3.0,0.0
4374,4374,13.0,13.0,0.0
4375,4375,11.0,9.0,0.0
4376,4376,53.0,53.0,0.0
4377,4377,137.0,9.0,0.0
4378,4378,63.0,63.0,0.0
4379,4379,10.0,10.0,0.0
4380,4380,6.0,2.0,0.0
4381,4381,78.0,72.0,0.0
4382,4382,82.0,54.0,0.0
4383,4383,98.0,98.0,0.0
4384,4384,20.0,20.0,0.0
4385,4385,49.0,49.0,0.0
4386,4386,144.0,141.0,0.0
4387,4387,164.0,160.0,0.0
4388,4388,12.0,2.0,0.0
4389,4389,12.0,12.0,0.0
4390,4390,6.0,2.0,225.0
4391,4391,10.0,1.0,0.0
4392,4392,14.0,14.0,0.0
4393,4393,39.0,39.0,0.0
4394,4394,6.0,5.0,0.0
4395,4395,4.0,4.0,24.0
4396,4396,4.0,4.0,0.0
4397,4397,189.0,189.0,0.0
4398,4398,8.0,8.0,0.0
4399,4399,20.0,20.0,0.0
4400,4400,15.0,11.0,0.0
4401,4401,2.0,2.0,0.0
4402,4402,10.0,10.0,0.0
4403,4403,91.0,91.0,0.0
4404,4404,8.0,8.0,0.0
4405,4405,123.0,123.0,0.0
4406,4406,9.0,9.0,0.0
4407,4407,23.0,23.0,0.0
4408,4408,8.0,8.0,0.0
4409,4409,5.0,5.0,0.0
4410,4410,35.0,35.0,0.0
4411,4411,20.0,20.0,0.0
4412,4412,17.0,6.0,0.0
4413,4413,3.0,3.0,0.0
4414,4414,53.0,53.0,0.0
4415,4415,2.0,2.0,0.0
4416,4416,19.0,16.0,0.0
4417,4417,10.0,1.0,0.0
4418,4418,110.0,110.0,0.0
4419,4419,3.0,3.0,0.0
4420,4420,10.0,10.0,0.0
4421,4421,7.0,7.0,0.0
4422,4422,28.0,18.0,0.0
4423,4423,275.0,3.0,0.0
4424,4424,12.0,2.0,0.0
4425,4425,142.0,2.0,0.0
4426,4426,20.0,20.0,0.0
4427,4427,9.0,9.0,0.0
4428,4428,41.0,34.0,0.0
4429,4429,230.0,230.0,0.0
4430,4430,18.0,1.0,0.0
4431,4431,4.0,4.0,0.0
4432,4432,49.0,8.0,0.0
4433,4433,2.0,2.0,0.0
4434,4434,3.0,1.0,0.0
4435,4435,9.0,9.0,0.0
4436,4436,3.0,3.0,0.0
4437,4437,12.0,12.0,0.0
4438,4438,141.0,141.0,0.0
4439,4439,2.0,2.0,0.0
4440,4440,5.0,3.0,0.0
4441,4441,32.0,32.0,0.0
4442,4442,70.0,70.0,0.0
4443,4443,21.0,6.0,0.0
4444,4444,19.0,6.0,0.0
4445,4445,23.0,2.0,0.0
4446,4446,3.0,3.0,0.0
4447,4447,8.0,8.0,0.0
4448,4448,4.0,4.0,30.0
4449,4449,34.0,5.0,0.0
4450,4450,95.0,95.0,3.0
4451,4451,16.0,16.0,0.0
4452,4452,8.0,8.0,0.0
4453,4453,16.0,16.0,0.0
4454,4454,143.0,143.0,0.0
4455,4455,349.0,349.0,0.0
4456,4456,8.0,8.0,0.0
4457,4457,15.0,14.0,0.0
4458,4458,14.0,14.0,0.0
4459,4459,11.0,10.0,0.0
4460,4460,175.0,127.0,0.0
4461,4461,1.0,1.0,0.0
4462,4462,23.0,23.0,0.0
4463,4463,15.0,14.0,0.0
4464,4464,17.0,16.0,2.0
4465,4465,2.0,2.0,0.0
4466,4466,18.0,18.0,0.0
4467,4467,4.0,4.0,0.0
4468,4468,6.0,6.0,0.0
4469,4469,22.0,22.0,0.0
4470,4470,2.0,2.0,0.0
4471,4471,2.0,2.0,0.0
4472,4472,5.0,3.0,0.0
4473,4473,29.0,29.0,0.0
4474,4474,2.0,1.0,0.0
4475,4475,16.0,5.0,0.0
4476,4476,52.0,25.0,0.0
4477,4477,37.0,37.0,0.0
4478,4478,73.0,73.0,0.0
4479,4479,52.0,1.0,0.0
4480,4480,5.0,5.0,0.0
4481,4481,1.0,1.0,0.0
4482,4482,4.0,4.0,0.0
4483,4483,88.0,88.0,0.0
4484,4484,50.0,50.0,0.0
4485,4485,10.0,3.0,0.0
4486,4486,2.0,2.0,0.0
4487,4487,5.0,5.0,0.0
4488,4488,7.0,3.0,0.0
4489,4489,6.0,6.0,0.0
4490,4490,14.0,14.0,0.0
4491,4491,53.0,15.0,0.0
4492,4492,36.0,36.0,0.0
4493,4493,74.0,35.0,0.0
4494,4494,27.0,27.0,0.0
4495,4495,12.0,7.0,0.0
4496,4496,2.0,2.0,0.0
4497,4497,5.0,4.0,0.0
4498,4498,29.0,25.0,0.0
4499,4499,60.0,1.0,0.0
4500,4500,44.0,44.0,0.0
4501,4501,6.0,4.0,0.0
4502,4502,50.0,30.0,0.0
4503,4503,4.0,2.0,0.0
4504,4504,2.0,2.0,0.0
4505,4505,55.0,1.0,0.0
4506,4506,17.0,1.0,0.0
4507,4507,254.0,229.0,0.0
4508,4508,4.0,4.0,0.0
4509,4509,16.0,16.0,0.0
4510,4510,2.0,2.0,0.0
4511,4511,5.0,5.0,0.0
4512,4512,2.0,2.0,0.0
4513,4513,12.0,12.0,0.0
4514,4514,66.0,65.0,0.0
4515,4515,10.0,10.0,0.0
4516,4516,22.0,22.0,0.0
4517,4517,33.0,33.0,0.0
4518,4518,234.0,234.0,0.0
4519,4519,9.0,9.0,0.0
4520,4520,9.0,8.0,0.0
4521,4521,74.0,74.0,0.0
4522,4522,5.0,5.0,0.0
4523,4523,1.0,1.0,0.0
4524,4524,26.0,2.0,0.0
4525,4525,6.0,3.0,0.0
4526,4526,8.0,8.0,0.0
4527,4527,23.0,23.0,44.0
4528,4528,17.0,4.0,0.0
4529,4529,19.0,10.0,0.0
4530,4530,86.0,85.0,0.0
4531,4531,3.0,3.0,0.0
4532,4532,70.0,70.0,0.0
4533,4533,104.0,104.0,0.0
4534,4534,5.0,5.0,0.0
4535,4535,5.0,5.0,0.0
4536,4536,393.0,1.0,0.0
4537,4537,10.0,10.0,0.0
4538,4538,1.0,1.0,0.0
4539,4539,51.0,51.0,0.0
4540,4540,2.0,2.0,0.0
4541,4541,45.0,16.0,0.0
4542,4542,104.0,104.0,0.0
4543,4543,2.0,0.0,20.0
4544,4544,7.0,7.0,0.0
4545,4545,5.0,5.0,0.0
4546,4546,57.0,27.0,0.0
4547,4547,196.0,196.0,7.0
4548,4548,1.0,1.0,0.0
4549,4549,1.0,1.0,0.0
4550,4550,6.0,6.0,0.0
4551,4551,13.0,13.0,0.0
4552,4552,45.0,45.0,0.0
4553,4553,127.0,0.0,3.0
4554,4554,55.0,22.0,1.0
4555,4555,4.0,2.0,0.0
4556,4556,53.0,53.0,0.0
4557,4557,88.0,75.0,0.0
4558,4558,42.0,39.0,0.0
4559,4559,26.0,26.0,0.0
4560,4560,5.0,5.0,0.0
4561,4561,28.0,28.0,0.0
4562,4562,11.0,11.0,0.0
4563,4563,6.0,6.0,0.0
4564,4564,8.0,8.0,0.0
4565,4565,3.0,3.0,0.0
4566,4566,10.0,10.0,0.0
4567,4567,4.0,4.0,0.0
4568,4568,18.0,4.0,0.0
4569,4569,2.0,2.0,0.0
4570,4570,24.0,5.0,0.0
4571,4571,6.0,6.0,2.0
4572,4572,31.0,4.0,0.0
4573,4573,15.0,15.0,0.0
4574,4574,5.0,5.0,0.0
4575,4575,13.0,1.0,0.0
4576,4576,10.0,5.0,0.0
4577,4577,18.0,18.0,0.0
4578,4578,11.0,11.0,0.0
4579,4579,2.0,1.0,0.0
4580,4580,44.0,44.0,0.0
4581,4581,91.0,70.0,10.0
4582,4582,24.0,24.0,0.0
4583,4583,229.0,229.0,0.0
4584,4584,5.0,5.0,0.0
4585,4585,5.0,5.0,0.0
4586,4586,5.0,1.0,0.0
4587,4587,9.0,9.0,0.0
4588,4588,3.0,3.0,0.0
4589,4589,38.0,38.0,0.0
4590,4590,22.0,1.0,0.0
4591,4591,55.0,55.0,0.0
4592,4592,27.0,1.0,0.0
4593,4593,41.0,41.0,0.0
4594,4594,37.0,0.0,4.0
4595,4595,3.0,3.0,1.0
4596,4596,11.0,4.0,0.0
4597,4597,18.0,11.0,0.0
4598,4598,13.0,13.0,0.0
4599,4599,9.0,9.0,0.0
4600,4600,1.0,1.0,0.0
4601,4601,2.0,2.0,0.0
4602,4602,6.0,4.0,0.0
4603,4603,1.0,1.0,0.0
4604,4604,10.0,7.0,0.0
4605,4605,8.0,8.0,0.0
4606,4606,146.0,102.0,0.0
4607,4607,11.0,11.0,0.0
4608,4608,10.0,1.0,0.0
4609,4609,5.0,5.0,0.0
4610,4610,14.0,14.0,0.0
4611,4611,9.0,9.0,0.0
4612,4612,2.0,2.0,0.0
4613,4613,4.0,4.0,0.0
4614,4614,2.0,2.0,0.0
4615,4615,4.0,3.0,0.0
4616,4616,12.0,4.0,0.0
4617,4617,28.0,28.0,0.0
4618,4618,14.0,14.0,13.0
4619,4619,11.0,11.0,0.0
4620,4620,7.0,7.0,0.0
4621,4621,1.0,1.0,0.0
4622,4622,61.0,61.0,0.0
4623,4623,19.0,19.0,3.0
4624,4624,8.0,8.0,8.0
4625,4625,2.0,1.0,0.0
4626,4626,5.0,5.0,0.0
4627,4627,6.0,6.0,0.0
4628,4628,5.0,5.0,0.0
4629,4629,3.0,3.0,0.0
4630,4630,12.0,7.0,0.0
4631,4631,5.0,5.0,0.0
4632,4632,2.0,2.0,0.0
4633,4633,145.0,11.0,0.0
4634,4634,50.0,50.0,0.0
4635,4635,1.0,1.0,0.0
4636,4636,7.0,7.0,0.0
4637,4637,17.0,17.0,0.0
4638,4638,2.0,1.0,0.0
4639,4639,2.0,2.0,0.0
4640,4640,18.0,5.0,0.0
4641,4641,5.0,5.0,0.0
4642,4642,4.0,4.0,0.0
4643,4643,3.0,3.0,0.0
4644,4644,16.0,16.0,0.0
4645,4645,517.0,1.0,0.0
4646,4646,7.0,7.0,0.0
4647,4647,17.0,17.0,0.0
4648,4648,10.0,10.0,0.0
4649,4649,18.0,18.0,0.0
4650,4650,4.0,1.0,0.0
4651,4651,315.0,3.0,0.0
4652,4652,96.0,1.0,0.0
4653,4653,33.0,2.0,0.0
4654,4654,103.0,64.0,10.0
4655,4655,12.0,12.0,0.0
4656,4656,11.0,8.0,0.0
4657,4657,5.0,3.0,0.0
4658,4658,15.0,15.0,0.0
4659,4659,13.0,7.0,0.0
4660,4660,2.0,2.0,0.0
4661,4661,5.0,5.0,0.0
4662,4662,10.0,10.0,0.0
4663,4663,20.0,12.0,0.0
4664,4664,3.0,3.0,0.0
4665,4665,6.0,6.0,0.0
4666,4666,6.0,6.0,0.0
4667,4667,217.0,217.0,0.0
4668,4668,4.0,4.0,0.0
4669,4669,16.0,16.0,6.0
4670,4670,18.0,18.0,0.0
4671,4671,24.0,24.0,0.0
4672,4672,4.0,4.0,0.0
4673,4673,7.0,5.0,0.0
4674,4674,9.0,9.0,0.0
4675,4675,6.0,6.0,0.0
4676,4676,17.0,17.0,0.0
4677,4677,6.0,6.0,0.0
4678,4678,8.0,8.0,0.0
4679,4679,94.0,3.0,0.0
4680,4680,35.0,35.0,0.0
4681,4681,314.0,16.0,2.0
4682,4682,3.0,3.0,0.0
4683,4683,2.0,2.0,0.0
4684,4684,4.0,4.0,0.0
4685,4685,189.0,1.0,0.0
4686,4686,22.0,22.0,0.0
4687,4687,10.0,10.0,0.0
4688,4688,6.0,6.0,0.0
4689,4689,16.0,1.0,1.0
4690,4690,10.0,10.0,0.0
4691,4691,41.0,22.0,0.0
4692,4692,20.0,5.0,0.0
4693,4693,4.0,4.0,0.0
4694,4694,179.0,169.0,0.0
4695,4695,24.0,24.0,0.0
4696,4696,15.0,14.0,0.0
4697,4697,88.0,88.0,0.0
4698,4698,8.0,8.0,0.0
4699,4699,6.0,6.0,0.0
4700,4700,3.0,3.0,0.0
4701,4701,142.0,0.0,0.0
4702,4702,9.0,9.0,0.0
4703,4703,2.0,2.0,0.0
4704,4704,10.0,10.0,0.0
4705,4705,,,
4706,4706,8.0,6.0,2.0
4707,4707,33.0,3.0,0.0
4708,4708,1.0,1.0,0.0
4709,4709,3.0,3.0,
4710,4710,131.0,131.0,0.0
4711,4711,4.0,4.0,0.0
4712,4712,5.0,2.0,0.0
4713,4713,1.0,1.0,0.0
4714,4714,6.0,6.0,0.0
4715,4715,10.0,3.0,0.0
4716,4716,19.0,19.0,0.0
4717,4717,298.0,1.0,0.0
4718,4718,2.0,1.0,0.0
4719,4719,8.0,8.0,0.0
4720,4720,52.0,7.0,0.0
4721,4721,5.0,5.0,0.0
4722,4722,4.0,4.0,0.0
4723,4723,44.0,44.0,7.0
4724,4724,5.0,5.0,0.0
4725,4725,19.0,19.0,0.0
4726,4726,19.0,13.0,0.0
4727,4727,3.0,1.0,0.0
4728,4728,58.0,55.0,5.0
4729,4729,2.0,2.0,0.0
4730,4730,2.0,2.0,0.0
4731,4731,7.0,7.0,0.0
4732,4732,109.0,109.0,4.0
4733,4733,13.0,13.0,0.0
4734,4734,25.0,25.0,0.0
4735,4735,6.0,6.0,0.0
4736,4736,14.0,14.0,0.0
4737,4737,11.0,11.0,0.0
4738,4738,27.0,27.0,0.0
4739,4739,2.0,2.0,0.0
4740,4740,3.0,3.0,0.0
4741,4741,143.0,143.0,0.0
4742,4742,9.0,1.0,0.0
4743,4743,10.0,10.0,0.0
4744,4744,7.0,7.0,0.0
4745,4745,8.0,8.0,0.0
4746,4746,14.0,14.0,0.0
4747,4747,10.0,5.0,0.0
4748,4748,88.0,0.0,4.0
4749,4749,6.0,6.0,0.0
4750,4750,3.0,3.0,0.0
4751,4751,1.0,1.0,0.0
4752,4752,3.0,2.0,0.0
4753,4753,3.0,3.0,0.0
4754,4754,17.0,8.0,0.0
4755,4755,86.0,86.0,0.0
4756,4756,179.0,83.0,0.0
4757,4757,44.0,44.0,0.0
4758,4758,11.0,2.0,0.0
4759,4759,1.0,1.0,0.0
4760,4760,57.0,57.0,0.0
4761,4761,114.0,1.0,0.0
4762,4762,2.0,1.0,0.0
4763,4763,9.0,9.0,0.0
4764,4764,2.0,2.0,0.0
4765,4765,24.0,24.0,0.0
4766,4766,10.0,10.0,0.0
4767,4767,6.0,3.0,0.0
4768,4768,6.0,2.0,0.0
4769,4769,3.0,3.0,0.0
4770,4770,10.0,10.0,0.0
4771,4771,2.0,2.0,0.0
4772,4772,6.0,6.0,0.0
4773,4773,5.0,1.0,0.0
4774,4774,21.0,21.0,0.0
4775,4775,174.0,3.0,0.0
4776,4776,17.0,16.0,0.0
4777,4777,19.0,19.0,1.0
4778,4778,3.0,3.0,0.0
4779,4779,18.0,18.0,0.0
4780,4780,1.0,1.0,0.0
4781,4781,30.0,14.0,0.0
4782,4782,16.0,16.0,0.0
4783,4783,10.0,10.0,0.0
4784,4784,34.0,34.0,0.0
4785,4785,5.0,5.0,0.0
4786,4786,30.0,30.0,0.0
4787,4787,7.0,7.0,0.0
4788,4788,19.0,1.0,0.0
4789,4789,145.0,145.0,0.0
4790,4790,12.0,8.0,0.0
4791,4791,13.0,13.0,0.0
4792,4792,10.0,10.0,0.0
4793,4793,6.0,6.0,0.0
4794,4794,3.0,3.0,0.0
4795,4795,7.0,6.0,0.0
4796,4796,11.0,4.0,0.0
4797,4797,304.0,0.0,0.0
4798,4798,2.0,2.0,0.0
4799,4799,9.0,9.0,0.0
4800,4800,47.0,4.0,0.0
4801,4801,44.0,44.0,0.0
4802,4802,64.0,64.0,125.0
4803,4803,92.0,92.0,2750.0
4804,4804,65.0,65.0,2750.0
